Timestamp,Sensor ID,Time_Sensor_ID,Latitude,Longitude,Location,Predicted Rainfall (mm),Actual Rainfall (mm),Predicted Windspeed (km/h),Actual Windspeed (km/h),Predicted Temperature (°C),Actual Temperature (°C),Predicted Humidity (%),Actual Humidity (%),Predicted Storm,Actual Storm
04/12/2025 9:17,CR-003,2025-04-12 09:17:00-CR-003,10.5957,-61.3376,Piarco,0.51,0.62,11.4,13.4,26.8,26.4,70.4,77.1,Yes,Yes
04/12/2025 9:17,CR-003,2025-04-12 09:17:15-CR-003,10.5957,-61.3376,Piarco,0.89,1,14.3,16.1,26.7,26.5,77.5,84.6,Yes,Yes
04/12/2025 9:17,CR-003,2025-04-12 09:17:30-CR-003,10.5957,-61.3376,Piarco,1.09,1.2,12.9,14.4,27.7,27.2,78.3,83.1,Yes,Yes
04/12/2025 9:17,CR-003,2025-04-12 09:17:45-CR-003,10.5957,-61.3376,Piarco,0.53,0.61,12.4,13.6,26.8,26.4,70.9,75.9,Yes,Yes
04/12/2025 9:18,CR-003,2025-04-12 09:18:00-CR-003,10.5957,-61.3376,Piarco,1.32,1.49,10.4,12.6,27.2,27.1,80.5,86.5,Yes,Yes
04/12/2025 9:18,CR-003,2025-04-12 09:18:15-CR-003,10.5957,-61.3376,Piarco,0.99,1.05,12.7,14.8,27.7,27.5,77.9,83.2,Yes,Yes
04/12/2025 9:18,CR-003,2025-04-12 09:18:30-CR-003,10.5957,-61.3376,Piarco,0.65,0.76,14.3,15.7,27.4,27.2,71.1,77.2,Yes,Yes
04/12/2025 9:18,CR-003,2025-04-12 09:18:45-CR-003,10.5957,-61.3376,Piarco,1.15,1.24,11.1,12.1,26.9,26.6,81.6,84.8,Yes,Yes
04/12/2025 9:19,CR-003,2025-04-12 09:19:00-CR-003,10.5957,-61.3376,Piarco,0.85,0.9,14.5,17,27.5,27.3,76.6,81.1,Yes,Yes
04/12/2025 9:19,CR-003,2025-04-12 09:19:15-CR-003,10.5957,-61.3376,Piarco,0.61,0.75,12.5,15.4,26.8,26.6,72.5,76.9,Yes,Yes
04/12/2025 9:19,CR-003,2025-04-12 09:19:30-CR-003,10.5957,-61.3376,Piarco,0.69,0.86,11.5,12,27.7,28.1,73.5,78,Yes,Yes
04/12/2025 9:19,CR-003,2025-04-12 09:19:45-CR-003,10.5957,-61.3376,Piarco,1.06,1.11,12.5,15.1,26.6,26.6,72,76.4,Yes,Yes
04/12/2025 9:20,CR-003,2025-04-12 09:20:00-CR-003,10.5957,-61.3376,Piarco,1.47,1.55,14.4,15.4,27.1,27,72.2,77.1,Yes,Yes
04/12/2025 9:20,CR-003,2025-04-12 09:20:15-CR-003,10.5957,-61.3376,Piarco,1.08,1.14,14.2,16.3,27.3,27.5,84.7,90,Yes,Yes
04/12/2025 9:20,CR-003,2025-04-12 09:20:30-CR-003,10.5957,-61.3376,Piarco,0.55,0.65,11.5,13.6,27.9,27.8,70.1,77.2,Yes,Yes
04/12/2025 9:20,CR-003,2025-04-12 09:20:45-CR-003,10.5957,-61.3376,Piarco,0.72,0.76,13.3,15.4,26.4,26,74.5,79.4,Yes,Yes
04/12/2025 9:21,CR-003,2025-04-12 09:21:00-CR-003,10.5957,-61.3376,Piarco,1.21,1.24,14.8,16.2,26.9,26.6,74.5,79.8,Yes,Yes
04/12/2025 9:21,CR-003,2025-04-12 09:21:15-CR-003,10.5957,-61.3376,Piarco,0.63,0.74,14,15.8,27.3,27.1,84.6,89.9,Yes,Yes
04/12/2025 9:21,CR-003,2025-04-12 09:21:30-CR-003,10.5957,-61.3376,Piarco,0.87,1,10.1,11.8,27.9,27.6,71.2,75.2,Yes,Yes
04/12/2025 9:21,CR-003,2025-04-12 09:21:45-CR-003,10.5957,-61.3376,Piarco,1.22,1.28,12.8,14.2,26.4,25.7,78.6,83,Yes,Yes
04/12/2025 9:22,CR-003,2025-04-12 09:22:00-CR-003,10.5957,-61.3376,Piarco,1.37,1.45,10.6,11.9,27.3,27.1,76.9,80.3,Yes,Yes
04/12/2025 9:22,CR-003,2025-04-12 09:22:15-CR-003,10.5957,-61.3376,Piarco,0.99,1.14,13,14.5,27.3,27,82,87.3,Yes,Yes
04/12/2025 9:22,CR-003,2025-04-12 09:22:30-CR-003,10.5957,-61.3376,Piarco,1.12,1.16,10.6,13.7,26.2,26.2,77.3,82.4,Yes,Yes
04/12/2025 9:22,CR-003,2025-04-12 09:22:45-CR-003,10.5957,-61.3376,Piarco,0.82,0.96,11,11.8,26.2,25.6,82.9,87.5,Yes,Yes
04/12/2025 9:23,CR-003,2025-04-12 09:23:00-CR-003,10.5957,-61.3376,Piarco,0.69,0.72,10.1,11.7,27,26.8,83.1,88.9,Yes,Yes
04/12/2025 9:23,CR-003,2025-04-12 09:23:15-CR-003,10.5957,-61.3376,Piarco,0.71,0.79,14.4,16,27.7,27.9,75.4,79.5,Yes,Yes
04/12/2025 9:23,CR-003,2025-04-12 09:23:30-CR-003,10.5957,-61.3376,Piarco,1.29,1.47,11,12.7,27.7,27.7,83.4,88.9,Yes,Yes
04/12/2025 9:23,CR-003,2025-04-12 09:23:45-CR-003,10.5957,-61.3376,Piarco,0.93,1.03,10.1,10.8,26.2,26,74.7,78.5,Yes,Yes
04/12/2025 9:24,CR-003,2025-04-12 09:24:00-CR-003,10.5957,-61.3376,Piarco,1.39,1.5,12.1,13.8,26.9,26.7,79.7,85.2,Yes,Yes
04/12/2025 9:24,CR-003,2025-04-12 09:24:15-CR-003,10.5957,-61.3376,Piarco,1.23,1.31,13.4,14.9,27,26.6,73.2,79.6,Yes,Yes
04/12/2025 9:24,CR-003,2025-04-12 09:24:30-CR-003,10.5957,-61.3376,Piarco,0.51,0.51,11.3,13.1,26.1,26.2,74.4,80.1,Yes,Yes
04/12/2025 9:24,CR-003,2025-04-12 09:24:45-CR-003,10.5957,-61.3376,Piarco,1.5,1.58,11.4,13.4,26.3,25.8,80.1,85.3,Yes,Yes
04/12/2025 9:25,CR-003,2025-04-12 09:25:00-CR-003,10.5957,-61.3376,Piarco,1.15,1.34,13.5,15.7,26.3,25.8,77.8,81.6,Yes,Yes
04/12/2025 9:25,CR-003,2025-04-12 09:25:15-CR-003,10.5957,-61.3376,Piarco,1.25,1.36,14.6,16.6,27.7,27.5,78.6,85.1,Yes,Yes
04/12/2025 9:25,CR-003,2025-04-12 09:25:30-CR-003,10.5957,-61.3376,Piarco,0.92,1.03,12.5,15.4,27.3,27,73.7,76.8,Yes,Yes
04/12/2025 9:25,CR-003,2025-04-12 09:25:45-CR-003,10.5957,-61.3376,Piarco,0.86,1,10.9,12.5,27.9,27.6,80.2,85.5,Yes,Yes
04/12/2025 9:26,CR-003,2025-04-12 09:26:00-CR-003,10.5957,-61.3376,Piarco,1.38,1.51,10.4,12.8,28,27.4,72.6,78.1,Yes,Yes
04/12/2025 9:26,CR-003,2025-04-12 09:26:15-CR-003,10.5957,-61.3376,Piarco,0.58,0.79,11.8,14,27.1,27.1,70.8,76.1,Yes,Yes
04/12/2025 9:26,CR-003,2025-04-12 09:26:30-CR-003,10.5957,-61.3376,Piarco,0.89,0.98,13.1,16.1,26.5,26.2,73.5,78.2,Yes,Yes
04/12/2025 9:26,CR-003,2025-04-12 09:26:45-CR-003,10.5957,-61.3376,Piarco,0.67,0.81,14.8,16.5,26,26,80.8,86.8,Yes,Yes
04/12/2025 9:27,CR-003,2025-04-12 09:27:00-CR-003,10.5957,-61.3376,Piarco,0.67,0.69,11.9,14.3,26,25.9,83,87.6,Yes,Yes
04/12/2025 9:27,CR-003,2025-04-12 09:27:15-CR-003,10.5957,-61.3376,Piarco,1.2,1.35,13.3,14.9,26.1,26,79.3,82.9,Yes,Yes
04/12/2025 9:27,CR-003,2025-04-12 09:27:30-CR-003,10.5957,-61.3376,Piarco,0.57,0.77,13.8,16.1,27.3,26.9,78,82.2,Yes,Yes
04/12/2025 9:27,CR-003,2025-04-12 09:27:45-CR-003,10.5957,-61.3376,Piarco,0.67,0.75,10.8,12.2,26.7,26.3,81.8,86.4,Yes,Yes
04/12/2025 9:28,CR-003,2025-04-12 09:28:00-CR-003,10.5957,-61.3376,Piarco,0.54,0.64,12.1,14.3,26.6,26.9,78.4,84,Yes,Yes
04/12/2025 9:28,CR-003,2025-04-12 09:28:15-CR-003,10.5957,-61.3376,Piarco,1.21,1.31,10.5,12.2,26.3,26,84.8,89.9,Yes,Yes
04/12/2025 9:28,CR-003,2025-04-12 09:28:30-CR-003,10.5957,-61.3376,Piarco,0.86,0.94,12.9,15,27.5,27.7,75,80,Yes,Yes
04/12/2025 9:28,CR-003,2025-04-12 09:28:45-CR-003,10.5957,-61.3376,Piarco,1.01,1.19,14.9,17.1,26.8,26.7,71.1,77.1,Yes,Yes
04/12/2025 9:29,CR-003,2025-04-12 09:29:00-CR-003,10.5957,-61.3376,Piarco,1.16,1.21,11.1,12.9,27.8,27.5,77.3,81.4,Yes,Yes
04/12/2025 9:29,CR-003,2025-04-12 09:29:15-CR-003,10.5957,-61.3376,Piarco,1,1.11,14,17.1,27.9,27.9,77.5,81.3,Yes,Yes
04/12/2025 9:29,CR-003,2025-04-12 09:29:30-CR-003,10.5957,-61.3376,Piarco,0.71,0.81,11.8,14.3,27,26.6,76,80.1,Yes,Yes
04/12/2025 9:29,CR-003,2025-04-12 09:29:45-CR-003,10.5957,-61.3376,Piarco,0.51,0.61,13.6,15.7,26.5,26.3,77,82.1,Yes,Yes
04/12/2025 9:30,CR-003,2025-04-12 09:30:00-CR-003,10.5957,-61.3376,Piarco,1.25,1.36,12.5,14.1,27.5,27.2,78.7,84.8,Yes,Yes
04/12/2025 9:00,CR-004,2025-04-12 09:00:00-CR-004,10.5989,-61.3222,St. Helena,0.95,0.97,14.4,14.8,26,25.8,70.7,69.9,No,No
04/12/2025 9:00,CR-004,2025-04-12 09:00:15-CR-004,10.5989,-61.3222,St. Helena,1.42,1.44,13.1,13.5,26.4,26.3,75.5,77.3,No,No
04/12/2025 9:00,CR-004,2025-04-12 09:00:30-CR-004,10.5989,-61.3222,St. Helena,0.95,1.05,14.9,14.7,26.8,26.7,77.3,78.1,No,No
04/12/2025 9:00,CR-004,2025-04-12 09:00:45-CR-004,10.5989,-61.3222,St. Helena,1.34,1.4,12,11.7,26.8,27,82.3,82.3,No,No
04/12/2025 9:01,CR-004,2025-04-12 09:01:00-CR-004,10.5989,-61.3222,St. Helena,1.03,0.98,10.9,10.8,26.7,26.7,74.1,74.3,No,No
04/12/2025 9:01,CR-004,2025-04-12 09:01:15-CR-004,10.5989,-61.3222,St. Helena,0.9,0.87,14.1,14.8,27.4,27.8,71.7,70.6,No,No
04/12/2025 9:01,CR-004,2025-04-12 09:01:30-CR-004,10.5989,-61.3222,St. Helena,1.02,1.01,11.7,12.2,27.8,27.8,76.6,77.9,No,No
04/12/2025 9:01,CR-004,2025-04-12 09:01:45-CR-004,10.5989,-61.3222,St. Helena,0.54,0.57,13.2,13.9,27,26.8,83.4,85,No,No
04/12/2025 9:02,CR-004,2025-04-12 09:02:00-CR-004,10.5989,-61.3222,St. Helena,1.25,1.22,12.6,12.9,27.4,27.8,78.2,76.3,No,No
04/12/2025 9:02,CR-004,2025-04-12 09:02:15-CR-004,10.5989,-61.3222,St. Helena,1.04,1,13.1,13.1,27,26.7,71.8,73,No,No
04/12/2025 9:02,CR-004,2025-04-12 09:02:30-CR-004,10.5989,-61.3222,St. Helena,0.92,0.9,14.3,14.9,26.1,26.3,84.1,85.5,No,No
04/12/2025 9:02,CR-004,2025-04-12 09:02:45-CR-004,10.5989,-61.3222,St. Helena,1.37,1.34,10.5,10.5,26.6,26.2,79.1,79.8,No,No
04/12/2025 9:03,CR-004,2025-04-12 09:03:00-CR-004,10.5989,-61.3222,St. Helena,1.42,1.44,14.6,15.1,26.2,26.4,80.2,76.9,No,No
04/12/2025 9:03,CR-004,2025-04-12 09:03:15-CR-004,10.5989,-61.3222,St. Helena,1.21,1.22,11.8,11.1,27.1,27.2,80,81,No,No
04/12/2025 9:03,CR-004,2025-04-12 09:03:30-CR-004,10.5989,-61.3222,St. Helena,0.77,0.79,13.9,15.1,28,28,84.6,85.9,No,No
04/12/2025 9:03,CR-004,2025-04-12 09:03:45-CR-004,10.5989,-61.3222,St. Helena,0.68,0.7,11,11.6,27.6,27.5,82.3,83,No,No
04/12/2025 9:04,CR-004,2025-04-12 09:04:00-CR-004,10.5989,-61.3222,St. Helena,0.5,0.51,12.7,11.9,27.3,27.3,80.3,81,No,No
04/12/2025 9:04,CR-004,2025-04-12 09:04:15-CR-004,10.5989,-61.3222,St. Helena,0.6,0.5,13.5,12.3,28,27.9,76.3,75.4,No,No
04/12/2025 9:04,CR-004,2025-04-12 09:04:30-CR-004,10.5989,-61.3222,St. Helena,0.91,0.91,10.4,10.1,26.2,26.1,77,76.8,No,No
04/12/2025 9:04,CR-004,2025-04-12 09:04:45-CR-004,10.5989,-61.3222,St. Helena,0.97,1.02,12.6,12.4,26.2,26.2,75,75,No,No
04/12/2025 9:05,CR-004,2025-04-12 09:05:00-CR-004,10.5989,-61.3222,St. Helena,0.55,0.55,13.1,14.5,26.7,26.3,74,72.7,No,No
04/12/2025 9:05,CR-004,2025-04-12 09:05:15-CR-004,10.5989,-61.3222,St. Helena,0.75,0.79,14.4,13.4,27.5,27.4,76.8,75,No,No
04/12/2025 9:05,CR-004,2025-04-12 09:05:30-CR-004,10.5989,-61.3222,St. Helena,0.66,0.68,13.6,14.2,26.1,26.1,77.4,75.9,No,No
04/12/2025 9:05,CR-004,2025-04-12 09:05:45-CR-004,10.5989,-61.3222,St. Helena,1.12,1.15,14.3,13.7,27.3,27.3,76.1,75,No,No
04/12/2025 9:06,CR-004,2025-04-12 09:06:00-CR-004,10.5989,-61.3222,St. Helena,0.55,0.57,14.5,14.7,27.7,27.7,83.2,82.1,No,No
04/12/2025 9:06,CR-004,2025-04-12 09:06:15-CR-004,10.5989,-61.3222,St. Helena,1.39,1.33,11.5,11.1,27.8,27.6,80.3,79.7,No,No
04/12/2025 9:06,CR-004,2025-04-12 09:06:30-CR-004,10.5989,-61.3222,St. Helena,1.03,1.01,10.7,10.9,27,27.3,71.9,70.9,No,No
04/12/2025 9:06,CR-004,2025-04-12 09:06:45-CR-004,10.5989,-61.3222,St. Helena,0.64,0.6,12.4,12.5,26.5,26.5,78.7,80.8,No,No
04/12/2025 9:07,CR-004,2025-04-12 09:07:00-CR-004,10.5989,-61.3222,St. Helena,0.69,0.61,12.7,12.4,26.6,26.4,79.7,78.8,No,No
04/12/2025 9:07,CR-004,2025-04-12 09:07:15-CR-004,10.5989,-61.3222,St. Helena,1.2,1.14,14.9,14.7,27,26.9,71,71.4,No,No
04/12/2025 9:07,CR-004,2025-04-12 09:07:30-CR-004,10.5989,-61.3222,St. Helena,0.96,1.05,12.2,12.1,26.7,26.8,76.3,75.1,No,No
04/12/2025 9:07,CR-004,2025-04-12 09:07:45-CR-004,10.5989,-61.3222,St. Helena,0.86,0.89,10.5,10.1,27.3,27.2,79.5,79.8,Yes,No
04/12/2025 9:08,CR-004,2025-04-12 09:08:00-CR-004,10.5989,-61.3222,St. Helena,1.1,1.1,13.4,13.1,27.9,27.9,75.9,77,Yes,No
04/12/2025 9:08,CR-004,2025-04-12 09:08:15-CR-004,10.5989,-61.3222,St. Helena,0.97,1,12.2,11.6,26.2,26.7,84,85.3,Yes,No
04/12/2025 9:08,CR-004,2025-04-12 09:08:30-CR-004,10.5989,-61.3222,St. Helena,0.92,1,11.5,11.1,27.1,27,83.5,84.6,Yes,No
04/12/2025 9:08,CR-004,2025-04-12 09:08:45-CR-004,10.5989,-61.3222,St. Helena,0.59,0.66,13.8,13.2,26.8,26.5,80.5,81.7,Yes,No
04/12/2025 9:09,CR-004,2025-04-12 09:09:00-CR-004,10.5989,-61.3222,St. Helena,1.02,1.05,13.4,13.5,26.7,26.6,70.7,72.7,Yes,No
04/12/2025 9:09,CR-004,2025-04-12 09:09:15-CR-004,10.5989,-61.3222,St. Helena,0.98,0.93,13.9,13.4,26.3,26.3,72.2,73.3,Yes,No
04/12/2025 9:09,CR-004,2025-04-12 09:09:30-CR-004,10.5989,-61.3222,St. Helena,1,1.1,11.4,10.7,27.3,27.3,76.2,75.8,Yes,No
04/12/2025 9:09,CR-004,2025-04-12 09:09:45-CR-004,10.5989,-61.3222,St. Helena,0.7,0.64,13.9,14.7,27.5,27.8,73,71.1,Yes,No
04/12/2025 9:10,CR-004,2025-04-12 09:10:00-CR-004,10.5989,-61.3222,St. Helena,0.99,0.91,10.6,11,26.7,26.7,71.8,72.5,Yes,No
04/12/2025 9:10,CR-004,2025-04-12 09:10:15-CR-004,10.5989,-61.3222,St. Helena,0.69,0.83,11.9,14.1,26.2,26,81.1,86.6,Yes,Yes
04/12/2025 9:10,CR-004,2025-04-12 09:10:30-CR-004,10.5989,-61.3222,St. Helena,0.67,0.8,14.4,16.3,27.1,26.4,84.6,91.4,Yes,Yes
04/12/2025 9:10,CR-004,2025-04-12 09:10:45-CR-004,10.5989,-61.3222,St. Helena,1.01,1.12,11.1,12.8,27.4,27.3,70.2,75.7,Yes,Yes
04/12/2025 9:11,CR-004,2025-04-12 09:11:00-CR-004,10.5989,-61.3222,St. Helena,0.67,0.8,14.9,17.5,27.5,27.4,80.9,85.8,Yes,Yes
04/12/2025 9:11,CR-004,2025-04-12 09:11:15-CR-004,10.5989,-61.3222,St. Helena,1.17,1.3,14,17,26,25.7,74,79.3,Yes,Yes
04/12/2025 9:11,CR-004,2025-04-12 09:11:30-CR-004,10.5989,-61.3222,St. Helena,1.24,1.4,12.6,14.1,27.2,26.8,84,89.7,Yes,Yes
04/12/2025 9:11,CR-004,2025-04-12 09:11:45-CR-004,10.5989,-61.3222,St. Helena,0.55,0.74,12.3,14.1,27.3,26.9,80,86.4,Yes,Yes
04/12/2025 9:12,CR-004,2025-04-12 09:12:00-CR-004,10.5989,-61.3222,St. Helena,0.86,0.91,11.8,13.3,26.8,26.6,77.3,82.4,Yes,Yes
04/12/2025 9:12,CR-004,2025-04-12 09:12:15-CR-004,10.5989,-61.3222,St. Helena,1.08,1.25,11,13.4,27.2,26.7,81.4,88,Yes,Yes
04/12/2025 9:12,CR-004,2025-04-12 09:12:30-CR-004,10.5989,-61.3222,St. Helena,0.62,0.8,10.2,11.8,26.5,26.3,77.9,82.2,Yes,Yes
04/12/2025 9:12,CR-004,2025-04-12 09:12:45-CR-004,10.5989,-61.3222,St. Helena,1.47,1.54,10.8,13.2,27.9,27.8,79.4,83.9,Yes,Yes
04/12/2025 9:13,CR-004,2025-04-12 09:13:00-CR-004,10.5989,-61.3222,St. Helena,0.82,0.99,10.7,12.2,27,26.9,81.7,85.9,Yes,Yes
04/12/2025 9:13,CR-004,2025-04-12 09:13:15-CR-004,10.5989,-61.3222,St. Helena,0.98,0.97,12,14.2,27.2,27,70.4,75.9,Yes,Yes
04/12/2025 9:13,CR-004,2025-04-12 09:13:30-CR-004,10.5989,-61.3222,St. Helena,1.21,1.31,12.1,14.2,26.7,26.6,80.7,84.2,Yes,Yes
04/12/2025 9:13,CR-004,2025-04-12 09:13:45-CR-004,10.5989,-61.3222,St. Helena,1.2,1.28,10.8,12.4,27.7,27.3,82.4,88.3,Yes,Yes
04/12/2025 9:14,CR-004,2025-04-12 09:14:00-CR-004,10.5989,-61.3222,St. Helena,1.3,1.37,15,16.7,27.4,27.3,80.3,86.2,Yes,Yes
04/12/2025 9:14,CR-004,2025-04-12 09:14:15-CR-004,10.5989,-61.3222,St. Helena,0.89,0.95,11.2,13.4,27.1,27,76.5,84,Yes,Yes
04/12/2025 9:14,CR-004,2025-04-12 09:14:30-CR-004,10.5989,-61.3222,St. Helena,0.66,0.72,14.9,16.3,27.8,27.6,81.9,87.8,Yes,Yes
04/12/2025 9:14,CR-004,2025-04-12 09:14:45-CR-004,10.5989,-61.3222,St. Helena,1.09,1.21,12.1,14.4,26.3,26.1,84.9,88.8,Yes,Yes
04/12/2025 9:15,CR-004,2025-04-12 09:15:00-CR-004,10.5989,-61.3222,St. Helena,0.78,0.88,14.5,16.2,27.3,27.1,75.9,80.2,Yes,Yes
04/12/2025 9:15,CR-004,2025-04-12 09:15:15-CR-004,10.5989,-61.3222,St. Helena,0.97,1.02,13.7,15.4,27.7,27.5,81.7,85.9,Yes,Yes
04/12/2025 9:15,CR-004,2025-04-12 09:15:30-CR-004,10.5989,-61.3222,St. Helena,0.66,0.74,10.4,12.4,27.4,27.3,70.7,76.2,Yes,Yes
04/12/2025 9:15,CR-004,2025-04-12 09:15:45-CR-004,10.5989,-61.3222,St. Helena,1.43,1.48,13,15.4,27.4,27.5,74.7,79.3,Yes,Yes
04/12/2025 9:16,CR-004,2025-04-12 09:16:00-CR-004,10.5989,-61.3222,St. Helena,1.44,1.59,13.6,15.5,27.7,27.4,74.3,78.9,Yes,Yes
04/12/2025 9:16,CR-004,2025-04-12 09:16:15-CR-004,10.5989,-61.3222,St. Helena,0.71,0.79,10.4,12.6,27.3,27.1,74,78.6,Yes,Yes
04/12/2025 9:16,CR-004,2025-04-12 09:16:30-CR-004,10.5989,-61.3222,St. Helena,0.78,0.87,13.3,15,26.5,26.3,70.5,74.8,Yes,Yes
04/12/2025 9:16,CR-004,2025-04-12 09:16:45-CR-004,10.5989,-61.3222,St. Helena,0.51,0.72,14.6,17.2,27.2,26.8,70.2,75.8,Yes,Yes
04/12/2025 9:17,CR-004,2025-04-12 09:17:00-CR-004,10.5989,-61.3222,St. Helena,1.16,1.28,13.5,15.9,26.3,26.4,76.9,82.7,Yes,Yes
04/12/2025 9:17,CR-004,2025-04-12 09:17:15-CR-004,10.5989,-61.3222,St. Helena,1.22,1.35,10.4,11.8,27.1,26.9,76.4,81.1,Yes,Yes
04/12/2025 9:17,CR-004,2025-04-12 09:17:30-CR-004,10.5989,-61.3222,St. Helena,1.26,1.29,14.8,17,26.5,26.1,75,79.8,Yes,Yes
04/12/2025 9:17,CR-004,2025-04-12 09:17:45-CR-004,10.5989,-61.3222,St. Helena,0.97,1.07,10.6,12.4,27.3,27.4,70.8,75.1,Yes,Yes
04/12/2025 9:18,CR-004,2025-04-12 09:18:00-CR-004,10.5989,-61.3222,St. Helena,1.08,1.11,10.3,11.8,27.9,27.9,73.2,78.5,Yes,Yes
04/12/2025 9:18,CR-004,2025-04-12 09:18:15-CR-004,10.5989,-61.3222,St. Helena,1.37,1.56,10.1,11.2,26.2,25.9,76.3,81.4,Yes,Yes
04/12/2025 9:18,CR-004,2025-04-12 09:18:30-CR-004,10.5989,-61.3222,St. Helena,0.81,0.96,11.5,13.8,27.5,27.4,80.4,84.2,Yes,Yes
04/12/2025 9:18,CR-004,2025-04-12 09:18:45-CR-004,10.5989,-61.3222,St. Helena,0.53,0.59,12.4,14,26.3,25.8,75.1,81.2,Yes,Yes
04/12/2025 9:19,CR-004,2025-04-12 09:19:00-CR-004,10.5989,-61.3222,St. Helena,1.36,1.48,14.7,16.5,26.1,26.1,76.7,81.9,Yes,Yes
04/12/2025 9:19,CR-004,2025-04-12 09:19:15-CR-004,10.5989,-61.3222,St. Helena,0.9,1.01,12,13.8,28,28,79.6,84.9,Yes,Yes
04/12/2025 9:19,CR-004,2025-04-12 09:19:30-CR-004,10.5989,-61.3222,St. Helena,0.6,0.73,14.2,15.3,26.7,26.4,75.7,79.1,Yes,Yes
04/12/2025 9:19,CR-004,2025-04-12 09:19:45-CR-004,10.5989,-61.3222,St. Helena,1.43,1.51,11.7,13.9,27.7,27.4,84.2,90.6,Yes,Yes
04/12/2025 9:20,CR-004,2025-04-12 09:20:00-CR-004,10.5989,-61.3222,St. Helena,1.06,1.13,12.7,15,26.4,26.2,70.9,76,Yes,Yes
04/12/2025 9:20,CR-004,2025-04-12 09:20:15-CR-004,10.5989,-61.3222,St. Helena,1.12,1.28,13.2,15,26.9,26.8,83.9,88.5,Yes,Yes
04/12/2025 9:20,CR-004,2025-04-12 09:20:30-CR-004,10.5989,-61.3222,St. Helena,1.08,1.21,12.6,14.4,26.4,26.3,71.4,77.9,Yes,Yes
04/12/2025 9:20,CR-004,2025-04-12 09:20:45-CR-004,10.5989,-61.3222,St. Helena,0.69,0.79,14.4,16.7,27.9,27.3,72.5,77.8,Yes,Yes
04/12/2025 9:21,CR-004,2025-04-12 09:21:00-CR-004,10.5989,-61.3222,St. Helena,1.28,1.48,14.6,17.1,26.3,26.5,72.2,77,Yes,Yes
04/12/2025 9:21,CR-004,2025-04-12 09:21:15-CR-004,10.5989,-61.3222,St. Helena,0.7,0.74,13.5,15.3,27.7,27.3,81.6,87.8,Yes,Yes
04/12/2025 9:21,CR-004,2025-04-12 09:21:30-CR-004,10.5989,-61.3222,St. Helena,0.88,1.06,12.3,13.8,27,26.6,81.8,88.5,Yes,Yes
04/12/2025 9:21,CR-004,2025-04-12 09:21:45-CR-004,10.5989,-61.3222,St. Helena,0.58,0.56,12.8,14.3,27.5,27.3,74.6,80.9,Yes,Yes
04/12/2025 9:22,CR-004,2025-04-12 09:22:00-CR-004,10.5989,-61.3222,St. Helena,1.09,1.2,10.1,12.6,26.2,25.7,77.8,83.8,Yes,Yes
04/12/2025 9:22,CR-004,2025-04-12 09:22:15-CR-004,10.5989,-61.3222,St. Helena,1.42,1.55,13.4,15.1,27.6,27.6,78,83.2,Yes,Yes
04/12/2025 9:22,CR-004,2025-04-12 09:22:30-CR-004,10.5989,-61.3222,St. Helena,0.87,0.91,12.8,14.6,26.5,26.1,72.1,77.8,Yes,Yes
04/12/2025 9:22,CR-004,2025-04-12 09:22:45-CR-004,10.5989,-61.3222,St. Helena,0.53,0.61,12.3,14.1,27.5,27.2,76.5,81.7,Yes,Yes
04/12/2025 9:23,CR-004,2025-04-12 09:23:00-CR-004,10.5989,-61.3222,St. Helena,0.59,0.79,12.5,13.9,27.3,26.9,80.2,84.9,Yes,Yes
04/12/2025 9:23,CR-004,2025-04-12 09:23:15-CR-004,10.5989,-61.3222,St. Helena,1.07,1.21,11.8,14.7,26.8,26.5,79.1,84,Yes,Yes
04/12/2025 9:23,CR-004,2025-04-12 09:23:30-CR-004,10.5989,-61.3222,St. Helena,1.33,1.38,11.9,14.1,27.5,26.9,70.2,76.5,Yes,Yes
04/12/2025 9:23,CR-004,2025-04-12 09:23:45-CR-004,10.5989,-61.3222,St. Helena,0.95,1.06,12.3,14,26.2,26.3,71.9,77.7,Yes,Yes
04/12/2025 9:24,CR-004,2025-04-12 09:24:00-CR-004,10.5989,-61.3222,St. Helena,1.2,1.29,14.4,15.7,27.9,27.6,73.6,78.1,Yes,Yes
04/12/2025 9:24,CR-004,2025-04-12 09:24:15-CR-004,10.5989,-61.3222,St. Helena,0.58,0.69,10.3,13.1,26.2,25.8,76.7,81.6,Yes,Yes
04/12/2025 9:24,CR-004,2025-04-12 09:24:30-CR-004,10.5989,-61.3222,St. Helena,0.58,0.69,13,15.6,27.4,27.4,74,79.6,Yes,Yes
04/12/2025 9:24,CR-004,2025-04-12 09:24:45-CR-004,10.5989,-61.3222,St. Helena,0.6,0.77,11.2,12.4,27.3,26.9,70.6,75.3,Yes,Yes
04/12/2025 9:25,CR-004,2025-04-12 09:25:00-CR-004,10.5989,-61.3222,St. Helena,0.71,0.91,11.3,13.5,26.8,26.6,79.6,84.7,Yes,Yes
04/12/2025 9:25,CR-004,2025-04-12 09:25:15-CR-004,10.5989,-61.3222,St. Helena,1,1.16,11.3,14.6,27.1,26.9,83.9,89.2,Yes,Yes
04/12/2025 9:25,CR-004,2025-04-12 09:25:30-CR-004,10.5989,-61.3222,St. Helena,1.34,1.46,11.7,14.4,26.7,26.3,76.7,83.2,Yes,Yes
